num,id,content
num,id,content
3761,poolknight,看看菊的前幾任多不在乎高雄還要欠那麼多錢還追不上台北
3762,Sinkage,吐了
3763,stocktonty,準備要合體了！
3764,tofukingkion,噁心柯
3765,acergame5,柯韓腥腥相惜
3766,mopigou,投民眾黨就是支持我韓導
3767,newstarisme,明年投時力，小英，讓柯韓難看！！
3768,guitar331,柯韓一家親
3769,doofenshmirz,柯跟韓根本就一掛的 柯粉根本就韓粉
3770,asony,人都說呀，PTT反指標，讓我們繼續看下去
3771,HwaSIn,唉  真替藍營的選民感到悲哀藍色選民，你們還有點良知就投給宋楚瑜吧
3772,flybirdy,幹差點吐出來
3773,amury,舔得太難看了。 這是選高雄市長前就知道的。
3774,chris2431,柯P好像真的報紙餵甚麼他就吃甚麼耶..而且選前就知道的事  柯P瘋狂護航到底?
3775,apteekki,笑死
3776,sjlee1127,.........
3777,TWkiller,dpp確定要打這個？忘記去年柯韓聯手天天把廠工壓在地板上摩擦的畫面了？
3778,TWkiller,嫌票多就繼續打柯沒關係，1124就證明柯粉實力可以讓dpp選不上
3779,liuyc888,柯韓好朋友就是要情義相挺
3780,vincentkuo,柯果然是最大韓粉
3781,crusaders811,柯韓一家親柯文哲快出來喊支持韓國瑜 我怕死了
3782,crusaders811,把台民黨的10%加過去 韓國瑜大有可為啊 最後泛藍再來個大團結 老人坐輪椅也會投 明年樂迎大韓王朝
3783,crusaders811,經過精密計算 反正綠的票也騙不到了幫一下韓國瑜陳明義搶知識藍計畫通
3784,lysimach,進步價值就是讚
3785,irosehead,北柯南韓 白色力量 讚讚讚
3786,Philethan,柯韓一家親 我當時真的是被柯文哲騙了
3787,iamthebest08,柯韓一家親
3788,Suboy,幹
3789,pupu20317,為了批評陳菊 舔韓 很棒（嘔嘔嘔嘔嘔
3790,crossmyheart,柯韓一家親
3791,whface,柯現在就是要吸收泛藍的票
3792,dusty20695,柯嘔嘔嘔嘔嘔嘔嘔嘔
3793,webonomics,柯韓一家親
3794,tsungg,柯糞吃屎
3795,creay222,柯韓一家親 不演了
3796,Musclefeng,那你還選個屁
3797,akway,兄弟真是講義氣
3798,watashiD,柯文哲打倒陳菊然後整攤送韓國瑜民眾黨就是在高雄點火的原兇
3799,gogen,https://i.imgur.com/sT20rwn.jpg陳菊任內只借1037億，柯一直抹黑三千億柯韓本一家柯還誇韓很有料，力挺當北農總經理，高雄市長
3800,diyaworld,https://i.imgur.com/BIlyq5q.jpg
3801,hank7218,韓上任後還不是繼續賣地，選前說得多好聽
3802,shyangwang,支持民眾黨就是支持韓國瑜！
3803,CHINYENHUNG,拿打馬悍將的圖來就免了啦!
3804,s891510,好了啦 柯一天到晚吹噓自己很厲害 那高雄市民趕快延聘他去治理高雄
3805,lain2002,苗栗：中央會幫我付阿、CCC
3806,r5110ay,又在造謠3000億了 國民黨全算在頭上
3807,F93935,敵人的敵人就是朋友懂？ 現在柯韓合體抗蔡
3808,jorden,小藍黨不演了
3809,userpeter,中肯推！ :)
3810,Tattoo,柯文哲支持反年改，反對轉型正義
3811,Tattoo,舔共的柯文哲
3812,nakayamayyt,那第一任的蚵CF 跟第二任無關
3813,salazopyrin,噁心柯　垃圾柯
3814,flybirdy,罵王八蛋是第一任的柯 你確定打這個
3815,Hohenzollern,2014-2018年的柯文哲是最大的柯黑不知道老婆陳佩琪會不會精神分裂XD
3816,yehudi,不是說了 有一個能合作的就可以談 他自己都不在乎別人抹他了 鄉民比他還急不爽就投KMT NPP DPP啊
3817,greedypeople,第一任的柯是干第二任屁事 你1450?
3818,ivan761016,科師傅一心只想搞垮民進黨 跟再爛的人合作他都OK 呵呵
3819,citima,笑死
3820,chules,柯已經沒招了
3821,dryabi,可以支持國昌老師啊
3822,apxd,高調
3823,cul287,幫協尋失蹤柯糞
3824,lysimach,同文同種
3825,Kyo5566,吳主席都說是泛藍啦 支持反年改正常民眾黨就是小藍 沒有疑問吧
3826,lescholar,柯文哲早就駡過年改是違反信賴保護、法不溯及既往 被大法官打臉後還繼續講撇開統獨柯的政見跟國民黨真的很像以後民眾黨可以跟國民黨聯手推翻年改啊
3827,tsungg,柯糞吃屎
3828,naniplus,可見你的信仰不足
3829,hkd2,柯都要幫韓洗白了，陰陽白蟑還不快跟上.https://i.imgur.com/fdD1yJv.jpg我看最後關頭，噁心白共直接挺韓國瑜都不意
3830,Albert666,XDDDDDD
3831,watashiD,民眾黨支持理念相近的
3832,Sinbios123,理念相近，哈哈哈哈哈
3833,demitri,柯有幫反年改的講過話啊 柯粉都不知道嗎還敢自稱柯粉 連柯講過啥都不知道
3834,kuorobo14,柯糞們繼續吃屎 吃飽出來護航吸父囉
3835,abs7862604,早說了柯粉就是破殼小雞
3836,moto000,舔共仔 不演了
3837,peterw,你用第一任的柯文哲斬第二任的柯文哲？
3838,lPla,柯文哲 = 陳明義 = 反年改 = 王八蛋 =吳斯懷
3839,summersha,柯就什麼票都想拿咩
3840,GW1014,高調
3841,Cersei,這樣看就知道現在的柯糞是從哪來的了
3842,rscs,理念相近：）
3843,Edward76,柯已經沒有9惹
3844,ghostl40809,又有人要悲憤這裡都蟑螂了 幫Q Q
3845,fukawa947,笑死
3846,dream01212,噁心柯糞
3847,Kikoro,柯糞吃屎
3848,sharkimage,？
3849,LADKUO56,連陳明義都挺得下去 TPP是瘋了喔
3850,jfriendtw,垃圾民進黨
3851,lici0393,泛藍互相幫助是天經地義
3852,greenpine,吳大餅都告訴你不爽不要投 幹嘛犯賤!
3853,Tsucomi69,智障菸粉要怎麼下架吳斯懷?
3854,frtwwilo,嘻嘻 要舔一起舔^_^
3855,jkmeiya,同路人
3856,jims123,不支持
3857,casper955033,民眾真的無言....
3858,homer0403,柯不算小藍吧應該是小紅 跟一堆統派的大老好麻吉 香港評小波浪
3859,shyangwang,支持民眾黨就是支持韓國瑜！
3860,soto2080,他只是用嘴巴說自己墨綠
3861,coolsir,罵反年改的是第一任柯文哲，不一樣
3862,rask,
3863,iamsafin,碼的余明義是要改姓了沒
3864,jamison04,民眾黨真的一堆垃圾混在裡面
3865,OGCed,傻眼支持的
3866,fanlander,顆顆
3867,farnorth,柯粉接下來也要幫54why護航了
3868,farnorth,柯粉接下來下一步就是護航反年改
3869,yaieki,政治不難變色而已
3870,k3o5l6bj,笑死
3871,houu,笑死
3872,ajie128,柯糞吃屎力挺吳斯懷 這畫面太美
3873,seastar1982,唉唉 居然支持反年改的候選人
3874,facewind,笑死人了，柯網軍都不知道怎麼cover
3875,silentence,看樣子民眾黨要加入叭叭壯士了選都不選人在挺的 嘔嘔嘔
3876,helloffx,吳都開示不爽不要投啊
3877,proque,柯糞吃屎
3878,shaowei5566,蟑螂神推理 帶風向囉～
3879,ebooktw123,噓
3880,billy5588tw,垃圾柯
3881,HCG10G8bear,噁心紅柯屁
3882,repast,柯就是政治垃圾 柯糞就是一群低能賤畜
3883,hohoptt,推
3884,sleepysheep,白粉多吸一點就沒事了，seafood萬歲
3885,Z55T,不好意思2014年的柯和現在的不同人
3886,h22212247888,舔共的都不演了
3887,mynewid,泛紅的合作很正常
3888,mryf,白共開噓囉
3889,Tossdog,蟑螂群取暖專區↑
3890,ericinttu,上任前 第一任 第二任 皆不同人 很正常
3891,LITTLEDENNY,白粉吸太多
3892,zzchen,這個就別再說了啦 當初連韓導那時在北農都到立法院現場聲援所謂的八百壯士勒https://reurl.cc/NagAEQ
3893,ru370737,推
3894,whitezealman,柯糞吃屎
3895,gossipboy060,垃圾媽寶柯
3896,insingW,喔喔喔喔喔，菸粉蟑螂智商好高唷～
3897,jay484848200,小藍黨
3898,KATPING,笑死
3899,liudwan,柯糞吃屎
3900,psy792,輕軌真的是白癡政策
3901,Tattoo,輕軌很好，全力發展高雄，讚每次看到brt就想笑
3902,minibiscuits,肥
3903,bear701107,講的好像韓蛞蝓上來就開始搞公車一樣
3904,bear701107,啊你也講的好像高雄都不搞公車一樣輕軌只有四分之一圈 運量就超過168你說要搞好公車 在這之前就會先被檢討公車為什麼沒人搭還要多開路線只有智障才會一直拿鐵路和輕軌比吧呵照這樣說 這幾年國外蓋輕軌的都智障吧
3905,bear701107,你聽哪來菊粉說輕軌每班近滿？
3906,nixon,胡志強如何了
3907,farnorth,柯韓粉當初不是認為韓上可把陳菊抓去關
3908,terry1020,高雄講的出名字的重大建設，中央補助十成…結果負債高的像是沒補助一樣
3909,nikewang,當初投蔡英文及民進黨 也是以為馬英九被捉去關到漏尿 結果也沒有賴清德也是落跑啊 當初他乖乖當完市長卸任 現在選總統的就是他了
3910,tai6621,做11年半剩半年是繞跑，當半年的就跑的說他不是烙跑是要讓高雄更好
3911,ccli29743,慘不忍睹的中港路
3912,aa1052026,綠糞跟佛地魔會嗆說南北資源長久不平均 陳菊還多少錢云云的狗話韓禿無能不代表肥菊會做事好嗎
3913,jt13,大家都忘了高雄搞鐵路地下化 然後再搞輕軌
3914,jackz,挺BRT 這篇就不用看了
3915,TIPPK,聽高雄菊粉說輕軌超多人搭，每班都接近滿希望以後多建輕軌就可以取代捷運
3916,tsungg,柯糞吃屎
3917,qwas5789,BRT你在搞笑 我建議可以推師傅選
3918,jis37,同意請黃國昌到高雄選市長！
3919,Nick12356464,怎麼跟柯糞形容某人一樣??
3920,ivorysoap,韓總這點我欣賞 永不切割下属
3921,ivorysoap,岳父又不是他下属
3922,frommr,抄同學答案ㄚ
3923,seemoon2000,講白了 正總統是張善政可能比韓有機會 他現在做什對韓都不會加分 還扣分行政院長也沒當多久 他說素人勉強可跟韓庶民比起來 好多了
3924,gsggsda,他不是當過行政院長？為什麼是素人？
3925,Asclepius,才切割岳父而已....
3926,jorden,政治素人??????
3927,c41231717,... 都當行政院長還說是素人
3928,ytkuang,再切就沒人了
3929,moose01,當過行政院長的政治素人XDDD政治樹懶吧
3930,ri99,說是政治素人的特別會歧視女性
3931,gaym19,都當過行政院長了你跟我說政治素人
3932,nikewang,素懶教
3933,nikewang,政治素肚
3934,ILike58,什麼時候白目跟有話直說等義了？柯文哲真的是帶壞政治文化的始祖。
3935,apxd,笑死
3936,n3688,假一賠10被幹過了還裝處女
3937,citima,素人...當大家白癡
3938,Ladios,笑死
3939,rscs,政治素人....
3940,cruelgentle,https://i.imgur.com/uhMZIHn.jpg
3941,hatemushroom,政治素人？整個kmt都這調調吧
3942,NTJL,政治素人... 行政院長???
3943,billykin,素人 ???
3944,h22212247888,有沒有聽錯？
3945,liao18,KMT的認知跟大家不一樣，60歲算年輕人
3946,dream01212,含島真會卡唬爛
3947,soarling,重新定義：素人
3948,meowchen,政治素人? 行政院長是怎麼當?
3949,chules,不過內容很蠢
3950,carter8866,政治素肚
3951,farnorth,去年韓主打白色力量無色覺醒，今年還想再來一次
3952,AVR0,政治墅民
3953,AVR0,一個當過立委一個當過行政院長
3954,himp,素人
3955,LITTLEDENNY,素人？？？
3956,CavendishJr,別忘了，韓半年前也是自稱政治素人
3957,zombieguy,素人???????????????
3958,Cersei,素人= =
3959,simple721,蚵師傅—>韓導—>張善後，一脈相傳阿
3960,WeGoYuSheng,素你懶叫
3961,ThreeNG,張說不要投國民黨，韓營表示支持  XD
3962,danielww,https://i.imgur.com/CWqBUkS.jpghttps://i.imgur.com/SgDpNh4.jpg
3963,jkmeiya,笑死
3964,leamaSTC,笑死人這叫政治素人？
3965,KATPING,素人？
3966,Kikoro,哪來素人
3967,nekomansion,聽說去年某禿就是打著非藍非綠政治素人買菜郎CEO當口號呢！
3968,guguguuu,政治素人總有一天會變成負面詞彙
3969,nevr,當過行政院長的政治素人…(咦？
3970,phoinixa,XDDDDD韓導永遠都在改寫定義呢#庶民 #政治素人
3971,Ives20130,前行政院長叫素人？素蘭教啦
3972,TristyRumble,當過行政院長的素人 比AV素人還屌
3973,linbsing,素人？有騎馬嗎
3974,linbsing,唬爛素人欺騙觀眾 不是好人 不會平安
3975,bowen5566,素藍叫啦
3976,summersha,樹懶趴啦樹
3977,tomandnico,可是有媒體說你拿過郭董的政治獻金
3978,xmoonlight,支持高雄獨立
3979,smallbrother,當到行政院長算素人？KMT真是幽默
3980,kuanhunter,素人是心態，跟庶民一樣，操
3981,amury,請問一下、張善政不是前行政院長嗎？ 素人的定義是....
3982,cheer67,素懶覺
3983,Jacinto,素你娘
3984,bala73,素懶覺用力素
3985,jcshie,又重新定義素人了
3986,getx105,重新定義素人
3987,BigLarry,假庶民玩完 換玩假素人喔
3988,GW1014,素人？
3989,rs6000,中華民國的行政院長...位階多高?
3990,faint7606,好笑
3991,reader2714,素懶覺
3992,xiokai,push
3993,lescholar,當過台北市市長的都說自己是素人了
3994,gossipboy060,素懶啪啦
3995,jazz19860929,哇靠 幹過行政院的素人
3996,bibiwei,"都當過行政院長了,還素人?"
3997,julia66,前行政院長是政治素人？
3998,BEHIND,唉
3999,r5566ex,前行政院長是素人 寶傑撿槍啦
4000,Edward76,歧視女性的人 真的也是沒三小路用
4001,soto2080,張善政算政治素人台灣就沒政治人物了
4002,ilovealv,政治素人不會一開始就當院長級
4003,frtwwilo,這是新的翻譯嗎 這叫政治素人
4004,jims123,敗選
4005,lazioliz,政治素膠懶
4006,yaieki,前行政院長也是素人喔???
4007,revera1992,哪裡素人啦，行政院長都當過了
4008,k3o5l6bj,笑死
4009,houu,素人？？
4010,vcx530,行政院長是政治素人?滿口口號
4011,Demia,張不是當過行政院長？
4012,s891510,沒有當過北高市長都是素人啦 叭叭
4013,wfleowang,重新定義素人跟庶民的團隊
4014,billy5588tw,都快要沒有人了
4015,max111111,素人是心態
4016,hohoptt,改也來不及了
4017,mayzn,"你是說哪個連善款都交待不清楚的""素人""??"
4018,iamtan,當過行政院長是政治素人 就像買豪宅是庶民啊
4019,o760823,素人？
4020,OGCed,垃圾kmt素質
4021,ezpeer15,可能沒常上政論露臉都算素人吧
4022,F93935, https://i.imgur.com/hB5EIUb.jpg可能共識就是九二共識吧
4023,F93935, https://i.imgur.com/lxzSmyP.jpg邏輯有問題還自以為聰明九二共識跟維持現狀一樣嗎？
4024,F93935,無法溝通 頻率不同 柯糞繼續洗下去
4025,a000000000,柯糞還在自慰
4026,takase,崩潰的典型範例
4027,G8PIG,推！！
4028,yostop,柯糞崩潰
4029,threebig,講啥洨
4030,aa1052026,菸糞:不然你要投國民黨?
4031,luvfilm,柯糞崩潰 94爽
4032,amego2017,尻起來 尻起來
4033,seemoon2000,維持現狀跟不支持一國兩制沒有牴觸..要凹也凹好看一點
4034,seemoon2000,嗯? 洗阿 你以為我想得跟你一樣?
4035,seemoon2000,我又不是支持民進黨的 哪會崩潰?
4036,seemoon2000,嗯? 那你怎還沒發功?繼續阿 我還特地回來看
4037,seemoon2000,gogogo
4038,seemoon2000,這樣要讓我崩潰還很遠 真的要加油
4039,seemoon2000,我這樣要特地回來看文 有點花時間= =看你有甚麼驚天地的伎倆都用一用吧
4040,crusaders811,讓清潔隊有掃不完的地啊
4041,a1chemy,別這樣，明顯已經崩潰了不要再為難了好嘛
4042,s81048112,XDDD寄生柯粉
4043,greedypeople,原來不挺柯就是假時粉的嗎?
4044,s13914080,民眾黨已支持反滲透了，還在抹紅
4045,nakayamayyt,三黨不過半 票投國民黨
4046,lingarden,意外嗎 就柯糞阿
4047,tsungg,柯糞吃屎
4048,peterw,洗臉在哪裡？
4049,runfive,推
4050,deepdish,金融很多人學好嗎?是中文歷史地理學太多
4051,philip2364,怎麼綁的，講一下啊
4052,geesegeese,外來政權都一樣，習進平是恐嚇香港人深圳就是要取代香港的，現在還有澳門香港人要維護自由民主，可是用命拼
4053,F93935,期待柯韓合體
4054,iWatch2,小藍姐姐跟柯男水喔
4055,crusaders811,選前之夜的神秘嘉賓嗎
4056,DICB,那個好像有人之前也要跟民眾黨合作呢！所以那是什麼顏色呢？
4057,awesomeSS66,國台辦指示泛藍要團結
4058,zonezone,不意外啦，現在科憤都盲從了咩
4059,chao0210,神桶同路人
4060,minibiscuits,蟑螂真多
4061,greedypeople,小藍姊姊 那髮型要SEDO一下
4062,iamsocool,韓國瑜都說可以投蔡英文咧 dpp是小紅?
4063,lysimach,進步價值就是讚
4064,anakin2,DPP票已經太多了 再投會浪費 支持時力
4065,lifeframe,柯p救台灣
4066,tsungg,柯糞吃屎
4067,peterw,恭喜你踏入背骨撈仔的思考領域
4068,zebra01,心得文喔？現在八卦版可以隨便閒聊就對了
4069,MBV1698,推 下架綠共才是全民共識
4070,bear701107,反正死是你我大家一起死啊你喜歡大家一起死你口中綠共就陪你啊
4071,tsungg,柯糞吃屎
